word	idf	rf_importance	lr_importance
portrait	9.1564	0.0	0.0
portsmouth	9.1564	0.0	0.0
paraphrase	9.1564	0.0	0.0
portugal	8.7509	0.0	0.0
populous	9.1564	0.0	0.0
populations	7.7701	0.0	0.0
pos	9.1564	0.0	0.0
pools	9.1564	0.0	0.0
ponte	8.7509	0.0	0.0
ponty	9.1564	0.0	0.0
parent	8.2401	0.0	0.0
parenchymal	8.2401	0.0	0.0
pool	8.0578	0.0	0.0
parcel	9.1564	0.0	0.0
pooled	7.9036	0.0	0.0
waters	8.7509	0.0	0.0
poorer	9.1564	0.0	0.0
populational	9.1564	0.0	0.0
poplar	9.1564	0.0	0.0
popular	9.1564	0.0	0.0
parasitoids	9.1564	0.0	0.0
vili	9.1564	0.0	0.0
parasitoid	9.1564	0.0	0.0
vii	9.1564	0.0	0.0
parasitic	9.1564	0.0	0.0
parasites	8.4632	0.0	0.0
portuguese	8.4632	0.0	0.0
posaconazole	9.1564	0.0	0.0
village	9.1564	0.0	0.0
papillomavirus	8.2401	0.0	0.0
paradigms	8.7509	0.0	0.0
paradigm	7.6523	0.0	0.0
parabrachial	9.1564	0.0	0.0
postacute	8.7509	0.0	0.0
para	9.1564	0.0	0.0
postapproval	8.7509	0.0	0.0
wavelet	9.1564	0.0	0.0
papua	8.7509	0.0	0.0
postdischarge	9.1564	0.0	0.0
paradoxa	9.1564	0.0	0.0
posterior	7.2105	0.0	-0.0876
papillary	8.2401	0.0	0.0
postgraduate	9.1564	0.0	0.0
posthysterectomy	9.1564	0.0	0.0
papers	9.1564	0.0	0.0
postmarketing	7.7701	0.0	0.0
postmastectomy	8.7509	0.0	0.0
postmenopausal	8.2401	0.0	0.0
paradox	9.1564	0.0	0.0
possum	9.1564	0.0	0.0
positioning	9.1564	0.0	0.0
paramedicine	8.7509	0.0	0.0
positive	6.2119	0.0	-0.0594
parametric	9.1564	0.0	0.0
positives	9.1564	0.0	0.0
positron	8.4632	0.0	0.0
parameters	7.0769	0.0	0.0
vigilance	8.2401	0.0	0.0
parameter	8.4632	0.0	0.0
possibilities	9.1564	0.0	0.0
paralytic	9.1564	0.0	0.0
paraechinus	9.1564	0.0	0.0
paralysis	8.7509	0.0	0.0
views	8.7509	0.0	0.0
parallelized	9.1564	0.0	0.0
parallel	9.1564	0.0	0.0
parakou	9.1564	0.0	0.0
paraguay	9.1564	0.0	0.0
paraffin	9.1564	0.0	0.0
possible	7.7701	0.0	0.0
ponesimod	9.1564	0.0	0.0
pomalidomide	9.1564	0.0	0.0
polish	8.4632	0.0	0.0
participant	9.1564	0.0	0.0
pollutants	9.1564	0.0	0.0
polluted	8.7509	0.0	-0.1135
polluting	9.1564	0.0	0.0
participation	7.6523	0.0	0.0
violet	9.1564	0.0	0.0
participating	8.7509	0.0	0.0
participants	8.7509	0.0	0.0
pollution	7.6523	0.0	0.0
partiality	9.1564	0.0	0.0
pollutant	8.7509	0.0	0.0
partial	7.9036	0.0	0.0
poly	9.1564	0.0	0.0
polyactis	9.1564	0.0	0.0
parsimonious	9.1564	0.0	0.0
polyangiitis	8.4632	0.0	0.0
warm	9.1564	0.0	0.0
polyarteritis	9.1564	0.0	0.0
pars	9.1564	0.0	0.0
participatory	8.2401	0.0	0.0
violin	9.1564	0.0	0.0
parp	9.1564	0.0	0.0
partnered	9.1564	0.0	0.0
polit	9.1564	0.0	0.0
wastes	7.6523	0.0	0.0
viral	7.6523	0.0	0.0
political	7.9036	0.0	0.0
politicians	9.1564	0.0	0.0
partnership	8.4632	0.0	0.0
politics	9.1564	0.0	0.0
poljaeff	9.1564	0.0	0.0
pollen	8.7509	0.0	0.0
particle	8.4632	0.0	0.0
partner	7.6523	0.0	0.0
pollination	8.4632	0.0	0.0
wastewater	6.266	0.0	0.0
partly	9.1564	0.0	0.0
wastewaters	8.2401	0.0	0.0
pollinator	8.7509	0.0	0.0
particles	9.1564	0.0	0.0
pollinators	9.1564	0.0	0.0
polybenzenoid	9.1564	0.0	0.0
parotid	8.7509	0.0	0.0
villosum	9.1564	0.0	0.0
polyphyllus	9.1564	0.0	0.0
polymyositis	9.1564	0.0	0.0
violence	7.9036	0.0	0.0
polyp	9.1564	0.0	0.0
polypharmacy	8.0578	0.0	0.0
paricalcitol	9.1564	0.0	0.0
polyphenism	9.1564	0.0	0.0
polyphenols	9.1564	0.0	0.0
pareto	9.1564	0.0	0.0
polypnet	9.1564	0.0	0.0
polymorphisms	8.7509	0.0	0.0
polyposis	9.1564	0.0	0.0
polyprotein	9.1564	0.0	0.0
polyps	8.7509	0.0	0.0
waterless	9.1564	0.0	0.0
polysaccharides	9.1564	0.0	0.0
parenting	8.7509	0.0	0.0
polyurethane	9.1564	0.0	0.0
pomace	9.1564	0.0	0.0
parietal	9.1564	0.0	0.0
polymorphism	8.7509	0.0	0.0
violent	8.7509	0.0	0.0
parkinson	7.2846	0.0	0.0
watchful	9.1564	0.0	0.0
polycystic	9.1564	0.0	0.0
watchman	9.1564	0.0	0.0
polycythemia	8.7509	0.0	0.0
parks	9.1564	0.0	0.0
parkinsonism	8.7509	0.0	0.0
polyfluoroalkyl	9.1564	0.0	0.0
polyglucosides	9.1564	0.0	0.0
park	8.4632	0.0	0.0
polymorphic	8.7509	0.0	0.0
parity	9.1564	0.0	0.0
polygoni	9.1564	0.0	0.0
paris	9.1564	0.0	0.0
polyhydroxy	9.1564	0.0	0.0
polymer	8.7509	0.0	0.0
polymeric	9.1564	0.0	0.0
polymers	9.1564	0.0	0.0
polymorpha	9.1564	0.0	0.0
plateau	8.0578	0.0	0.0
vulva	9.1564	0.0	0.0
warfarin	8.2401	0.0	0.0
pao	9.1564	0.0	0.0
phenorerank	9.1564	0.0	0.0
perceptions	7.4516	0.0	0.0
perception	8.2401	0.0	0.0
volunteer	8.7509	0.0	0.0
wakefulness	9.1564	0.0	0.0
voluntary	9.1564	0.0	0.0
volumes	9.1564	0.0	0.0
volume	7.1415	0.0	0.0
voltage	9.1564	0.0	0.0
phenylbutyrate	9.1564	0.0	0.0
phases	9.1564	0.0	0.0
pheriwala	9.1564	0.0	0.0
perceived	7.6523	0.0	0.0
phex	9.1564	0.0	0.0
peracarida	9.1564	0.0	0.0
peptidomics	9.1564	0.0	0.0
peptidomes	9.1564	0.0	0.0
peptides	7.2846	0.0	0.0
peptideatlas	8.4632	0.0	0.0
philippine	9.1564	0.0	0.0
phenominer	9.1564	0.0	0.0
perchlorate	8.7509	0.0	0.0
percutaneous	7.4516	0.0	0.0
phenomenon	8.7509	0.0	0.0
pericardiectomy	9.1564	0.0	0.0
pericardial	8.7509	0.0	0.0
phengaris	9.1564	0.0	0.0
phenobert	9.1564	0.0	0.0
periacetabular	9.1564	0.0	0.0
phenol	9.1564	0.0	0.0
peri	8.4632	0.0	0.0
perfusion	8.4632	0.0	0.0
phenolic	9.1564	0.0	0.0
perfringens	9.1564	0.0	0.0
performed	8.7509	0.0	0.0
waitlist	9.1564	0.0	0.0
performance	5.8983	0.0	0.0
phenology	8.7509	0.0	0.0
volunteerism	9.1564	0.0	0.0
wake	8.7509	0.0	0.0
perforation	8.4632	0.0	0.0
phenomenology	9.1564	0.0	0.0
perforated	8.7509	0.0	0.0
philippines	8.7509	0.0	0.0
philm2web	9.1564	0.0	0.0
peptidase	8.0578	0.0	0.0
photobioreactors	9.1564	0.0	0.0
photography	9.1564	0.0	0.0
photon	9.1564	0.0	0.0
photons	9.1564	0.0	0.0
photosynthetic	8.4632	0.0	0.0
voicing	9.1564	0.0	0.0
phototrophic	8.7509	0.0	0.0
photovaporization	9.1564	0.0	0.0
photovoice	9.1564	0.0	0.0
photovoltaic	9.1564	0.0	0.0
phoxini	9.1564	0.0	0.0
penicillin	9.1564	0.0	0.0
phycomycosis	9.1564	0.0	0.0
voices	9.1564	0.0	0.0
penguin	9.1564	0.0	0.0
phyllody	9.1564	0.0	0.0
phyllostomid	9.1564	0.0	0.0
penetration	9.1564	0.0	0.0
penetrating	8.7509	0.0	0.0
phylogenies	8.7509	0.0	0.0
photoextraction	9.1564	0.0	0.0
penile	8.4632	0.0	0.0
volcanoes	9.1564	0.0	0.0
photobioreactor	9.1564	0.0	0.0
phone	8.7509	0.0	0.0
phonological	8.4632	0.0	0.0
phonon	9.1564	0.0	0.0
phosphate	8.4632	0.0	0.0
peptic	9.1564	0.0	0.0
phosphogypsum	8.7509	0.0	0.0
phospholipid	9.1564	0.0	0.0
phosphopeptides	9.1564	0.0	0.0
phosphoproteomic	9.1564	0.0	0.0
pepper	9.1564	0.0	0.0
phosphorus	9.1564	0.0	0.0
phosphorylation	8.7509	0.0	0.0
volcano	9.1564	0.0	0.0
phosphosite	9.1564	0.0	0.0
penumbra	9.1564	0.0	0.0
pennsylvania	9.1564	0.0	0.0
phosphosites	9.1564	0.0	0.0
penn	9.1564	0.0	0.0
phosprof	9.1564	0.0	0.0
phenebank	9.1564	0.0	0.0
pericardiocentesis	9.1564	0.0	0.0
plate	8.4632	0.0	0.0
peru	8.4632	0.0	0.0
persoon	9.1564	0.0	0.0
peritonitis	8.7509	0.0	0.0
vroa36	9.1564	0.0	0.0
voting	9.1564	0.0	0.0
persulfate	8.7509	0.0	0.0
pertaining	9.1564	0.0	0.0
perturbation	9.1564	0.0	0.0
perturbations	9.1564	0.0	0.0
pertussis	9.1564	0.0	0.0
peruvian	9.1564	0.0	0.0
phased	9.1564	0.0	0.0
pervasive	9.1564	0.0	0.0
pesticidal	9.1564	0.0	0.0
pesticide	8.4632	0.0	0.0
petaloid	9.1564	0.0	0.0
petascale	9.1564	0.0	0.0
pews	9.1564	0.0	0.0
peyronie	9.1564	0.0	0.0
vosviewer	9.1564	0.0	0.0
peritonei	8.7509	0.0	0.0
persons	7.0769	0.0	0.0
periurethral	9.1564	0.0	0.0
perivascular	9.1564	0.0	0.0
personnel	9.1564	0.0	0.0
vulnerable	8.7509	0.0	0.0
perovskite	9.1564	0.0	0.0
permeable	9.1564	0.0	0.0
vulnerability	8.4632	0.0	0.0
permeability	8.7509	0.0	0.0
permanente	9.1564	0.0	0.0
permanent	9.1564	0.0	-0.0956
vthunter	9.1564	0.0	0.0
persecution	9.1564	0.0	0.0
persian	9.1564	0.0	0.0
persimmon	8.4632	0.0	0.0
persist	9.1564	0.0	0.0
persistence	7.3646	0.0	0.0
persistent	8.0578	0.0	0.0
person	8.0578	0.0	0.0
personal	7.7701	0.0	-0.1034
personality	8.2401	0.0	0.0
personalization	9.1564	0.0	0.0
personalized	7.5469	0.0	0.0
peritoneal	8.4632	0.0	0.0
periprosthetic	8.7509	0.0	0.0
pfas	9.1564	0.0	0.0
waiting	8.7509	0.0	0.0
pharmacokinetic	9.1564	0.0	0.0
pharmacologic	9.1564	0.0	0.0
pharmacological	8.0578	0.0	0.0
perinatal	7.6523	0.0	0.0
pharmacopedia	9.1564	0.0	0.0
perimetry	9.1564	0.0	0.0
pharmacophore	8.7509	0.0	0.0
pharmacoterapies	9.1564	0.0	0.0
pharmacotherapy	9.1564	0.0	0.0
von	8.4632	0.0	0.0
periconceptional	9.1564	0.0	0.0
periciazine	9.1564	0.0	0.0
vomiting	9.1564	0.0	0.0
pharmacy	7.9036	0.0	0.0
volunteers	8.7509	0.0	0.0
pharmd	9.1564	0.0	0.0
pericarditis	8.7509	0.0	0.0
pharmo	9.1564	0.0	0.0
pharmomics	9.1564	0.0	0.0
pharmacogenomic	9.1564	0.0	0.0
periocular	9.1564	0.0	0.0
pfizer	8.7509	0.0	0.0
period	7.0769	0.0	0.0
pfs2	9.1564	0.0	0.0
pfsa	9.1564	0.0	0.0
periphyseal	9.1564	0.0	0.0
wa1	9.1564	0.0	0.0
pgmd	9.1564	0.0	0.0
phaeochromocytoma	9.1564	0.0	0.0
periophthalmus	9.1564	0.0	0.0
wait	9.1564	0.0	0.0
periodontitis	8.4632	0.0	0.0
periodontal	8.7509	0.0	0.0
phage	8.7509	0.0	0.0
phalaena	9.1564	0.0	0.0
voriconazole	9.1564	0.0	0.0
periodical	9.1564	0.0	0.0
pharma	9.1564	0.0	0.0
pharmaceutics	9.1564	0.0	0.0
pharmacist	8.2401	0.0	0.0
vonoprazan	9.1564	0.0	0.0
pharmacoeconomic	9.1564	0.0	0.0
phylogeny	8.7509	0.0	0.0
phylogeography	9.1564	0.0	0.0
phylogroup	9.1564	0.0	0.0
pbno	9.1564	0.0	0.0
place	8.7509	0.0	0.0
placebo	8.2401	0.0	0.0
pcb	9.1564	0.0	0.0
placement	7.6523	0.0	0.0
placenta	8.4632	0.0	0.0
war	8.7509	0.0	0.0
pbsa	9.1564	0.0	0.0
placental	9.1564	0.0	0.0
places	9.1564	0.0	0.0
pladias	9.1564	0.0	0.0
walk	8.7509	0.0	0.0
pbk	9.1564	0.0	0.0
plado	9.1564	0.0	0.0
visualise	9.1564	0.0	0.0
plain	8.4632	0.0	0.0
plan	8.0578	0.0	0.0
plana	9.1564	0.0	0.0
pb	9.1564	0.0	0.0
planar	9.1564	0.0	0.0
planarian	9.1564	0.0	0.0
pcd	9.1564	0.0	0.0
pl	8.4632	0.0	0.0
pixel	9.1564	0.0	0.0
visualized	8.7509	0.0	0.0
pirnaquest	9.1564	0.0	0.0
pirnas	9.1564	0.0	0.0
vital	7.2846	0.0	0.0
piroplasms	9.1564	0.0	0.0
pcrms	9.1564	0.0	0.0
pcr	8.2401	0.0	0.0
piscicide	9.1564	0.0	0.0
pitaya	9.1564	0.0	0.0
pcmdb	9.1564	0.0	0.0
pcis	9.1564	0.0	0.0
pituitary	8.0578	0.0	0.0
visualizing	8.4632	0.0	0.0
wandering	8.7509	0.0	0.0
pci	9.1564	0.0	0.0
pcddb	9.1564	0.0	0.0
want	9.1564	0.0	0.0
pityriasis	9.1564	0.0	0.0
pivotal	9.1564	0.0	0.0
piwi	9.1564	0.0	0.0
pazy	9.1564	0.0	0.0
planctomycetes	9.1564	0.0	0.0
payments	7.7701	0.0	0.0
paulista	8.7509	0.0	0.0
plantmwpidb	9.1564	0.0	0.0
plantnexus	9.1564	0.0	0.0
plantphonedb	9.1564	0.0	0.0
plantrep	9.1564	0.0	0.0
planus	9.1564	0.0	0.0
patriarchic	9.1564	0.0	0.0
plaque	9.1564	0.0	0.0
visiting	8.0578	0.0	0.0
plasma	6.9591	0.0	0.0
warfare	9.1564	0.0	0.0
plasmacytoid	9.1564	0.0	0.0
plasmid	9.1564	0.0	0.0
plasmids	8.7509	0.0	0.0
plasmodb	9.1564	0.0	0.0
plasmodium	9.1564	0.0	0.0
plastic	7.7701	0.0	0.0
plasticdb	9.1564	0.0	0.0
plasticity	8.4632	0.0	0.0
plastics	8.7509	0.0	0.0
wards	9.1564	0.0	0.0
paulo	8.7509	0.0	0.0
plane	8.7509	0.0	0.0
pav	9.1564	0.0	0.0
payment	8.7509	0.0	0.0
payers	9.1564	0.0	0.0
permit	9.1564	0.0	0.0
payer	7.4516	0.0	0.0
planned	9.1564	0.0	0.0
planning	6.4483	0.0	0.0
plans	8.4632	0.0	0.0
visualisation	9.1564	0.0	0.0
visits	7.5469	0.0	0.0
plantarum	9.1564	0.0	0.0
plantation	8.7509	0.0	0.0
pay	8.7509	0.0	0.0
visitors	9.1564	0.0	0.0
ward	8.7509	0.0	0.0
planting	8.4632	0.0	0.0
pawpaw	9.1564	0.0	0.0
plantmoleculartastedb	9.1564	0.0	0.0
pavonina	9.1564	0.0	0.0
pavement	9.1564	0.0	0.0
pcycdb	9.1564	0.0	0.0
vitaldb	9.1564	0.0	0.0
pd	9.1564	0.0	0.0
pedigree	9.1564	0.0	0.0
phytochemicals	9.1564	0.0	0.0
pedicled	9.1564	0.0	0.0
wall	9.1564	0.0	0.0
pediciidae	9.1564	0.0	0.0
pediatrics	8.2401	0.0	0.0
phytochemistry	9.1564	0.0	0.0
phytopathogen	9.1564	0.0	0.0
phytopathogenic	9.1564	0.0	0.0
phytoplankton	8.2401	0.0	0.0
phytoplasma	8.4632	0.0	0.0
pedestrians	9.1564	0.0	0.0
pi	8.4632	0.0	0.0
ped	9.1564	0.0	0.0
pecunia	9.1564	0.0	0.0
piau	9.1564	0.0	0.0
pick	9.1564	0.0	0.0
pectobacterium	9.1564	0.0	0.0
pics_extended	9.1564	0.0	0.0
pecs	8.7509	0.0	0.0
phytochemical	9.1564	0.0	0.0
pedis	9.1564	0.0	0.0
picture	9.1564	0.0	0.0
pedro	9.1564	0.0	0.0
pembrolizumab	9.1564	0.0	0.0
phylotree	9.1564	0.0	0.0
pelvis	9.1564	0.0	0.0
pelvic	7.5469	0.0	-0.1509
pellets	9.1564	0.0	0.0
voice	8.2401	0.0	0.0
phys	9.1564	0.0	0.0
physician	7.4516	0.0	0.0
physicians	7.6523	0.0	0.0
pelagic	8.7509	0.0	0.0
pegol	9.1564	0.0	0.0
pegfilgrastim	8.4632	0.0	0.0
physiologic	9.1564	0.0	0.0
walker	9.1564	0.0	0.0
physiology	7.9036	0.0	0.0
pegaptanib	9.1564	0.0	0.0
physiotherapists	9.1564	0.0	0.0
physiotherapy	8.7509	0.0	0.0
peer	7.9036	0.0	0.0
pictorial	9.1564	0.0	0.0
picu	8.7509	0.0	0.0
vitality	9.1564	0.0	0.0
pdx1	9.1564	0.0	0.0
pine	9.1564	0.0	0.0
vlc	9.1564	0.0	0.0
pdx	9.1564	0.0	0.0
pdta	9.1564	0.0	0.0
pdstd	9.1564	0.0	0.0
pineal	8.2401	0.0	0.0
pineoblastoma	9.1564	0.0	0.0
vkas	9.1564	0.0	0.0
pini	9.1564	0.0	0.0
pdbj	9.1564	0.0	0.0
pipac	9.1564	0.0	0.0
vitrectomy	9.1564	0.0	0.0
pdbbind	9.1564	0.0	0.0
pipeline	8.0578	0.0	0.0
piperacillin	9.1564	0.0	0.0
pda	9.1564	0.0	0.0
vitamin	9.1564	0.0	0.0
pirna	9.1564	0.0	0.0
pirnaome	9.1564	0.0	0.0
pimobendan	9.1564	0.0	0.0
vocal	8.4632	0.0	0.0
piece	8.7509	0.0	0.0
pilot	6.353	0.0	0.0
piedmont	9.1564	0.0	0.0
piety	9.1564	0.0	0.0
pig	8.7509	0.0	0.0
pecha	9.1564	0.0	0.0
voclosporin	9.1564	0.0	0.0
walsura	9.1564	0.0	0.0
pearls	9.1564	0.0	0.0
piggery	9.1564	0.0	0.0
pigmentation	9.1564	0.0	0.0
pearldiver	9.1564	0.0	0.0
pigmentosa	9.1564	0.0	0.0
peanut	8.7509	0.0	0.0
pigmentosus	9.1564	0.0	0.0
pigs	8.7509	0.0	0.0
pik3cb	9.1564	0.0	0.0
peach	9.1564	0.0	0.0
pea	9.1564	0.0	0.0
pill	9.1564	0.0	0.0
pe	9.1564	0.0	0.0
phentermine	9.1564	0.0	0.0
oligogenic	9.1564	0.0	0.0
pantry	9.1564	0.0	0.0
mug500	9.1564	0.0	0.0
mucoepidermoid	9.1564	0.0	0.0
mucopolysaccharidosis	9.1564	0.0	0.0
mucosal	8.7509	0.0	0.0
mucuna	9.1564	0.0	0.0
mud	9.1564	0.0	0.0
muddy_db	9.1564	0.0	0.0
mudskipper	9.1564	0.0	0.0
mulberry	8.7509	0.0	0.0
pantoprazole	9.1564	0.0	0.0
mullerian	9.1564	0.0	0.0
ypn2	9.1564	0.0	0.0
multiagent	9.1564	0.0	0.0
multicellular	9.1564	0.0	0.0
youtube	8.0578	0.0	0.0
multicentered	9.1564	0.0	0.0
youth	8.0578	0.0	0.0
mucinous	8.4632	0.0	0.0
mucin	8.4632	0.0	0.0
mucd	9.1564	0.0	0.0
mtv	9.1564	0.0	0.0
zambia	9.1564	0.0	0.0
mrd	9.1564	0.0	0.0
mrna	7.9036	0.0	0.0
z1071	9.1564	0.0	0.0
yunnan	8.4632	0.0	0.0
mrparse	9.1564	0.0	0.0
ms4a1	9.1564	0.0	0.0
msel	9.1564	0.0	0.0
msm	9.1564	0.0	0.0
msrepdb	9.1564	0.0	0.0
mstopdiff	9.1564	0.0	0.0
msw	9.1564	0.0	0.0
mtb	8.7509	0.0	0.0
mtdna	9.1564	0.0	0.0
mtor	9.1564	0.0	0.0
multicentric	8.4632	0.0	0.0
multicomponent	9.1564	0.0	0.0
multicriteria	9.1564	0.0	0.0
multiparametric	8.7509	0.0	0.0
multiplexed	9.1564	0.0	0.0
multiplexer	9.1564	0.0	0.0
multiplexing	9.1564	0.0	0.0
multiplication	9.1564	0.0	0.0
multipurpose	8.7509	0.0	0.0
multireader	9.1564	0.0	0.0
multisensory	8.7509	0.0	0.0
multiserver	9.1564	0.0	0.0
multisite	8.7509	0.0	0.0
multisource	9.1564	0.0	0.0
multispecies	9.1564	0.0	0.0
multisystem	8.2401	0.0	0.0
multitarget	9.1564	0.0	0.0
multitheoretical	9.1564	0.0	0.0
multithreaded	9.1564	0.0	0.0
multiplex	8.7509	0.0	0.0
multiontology	9.1564	0.0	0.0
multidimensional	8.7509	0.0	0.0
multiomics	8.7509	0.0	0.0
multidisciplinary	7.7701	0.0	0.0
multidrug	9.1564	0.0	0.0
multiforme	9.1564	0.0	0.0
multifunctional	9.1564	0.0	0.0668
multifunctionality	9.1564	0.0	0.0
multigene	9.1564	0.0	0.0
multilevel	8.4632	0.0	0.0
multiloops	9.1564	0.0	0.0
multimedia	8.7509	0.0	0.0
multimethod	9.1564	0.0	0.0
multimodal	8.0578	0.0	0.0
multimorbidity	9.1564	0.0	0.0
multinational	9.1564	0.0	0.0
multiobjective	8.4632	0.0	0.0
multiomic	9.1564	0.0	0.0
mps	9.1564	0.0	0.0
mpro	9.1564	0.0	0.0
mpp	9.1564	0.0	0.0
months	7.5469	0.0	0.0
moocs	9.1564	0.0	0.0
mood	9.1564	0.0	0.0
zhou	9.1564	0.0	0.0
zhaoyang	9.1564	0.0	0.0
moray	9.1564	0.0	0.0
morbid	8.7509	0.0	0.0
morbidity	6.9051	0.0	0.0
zfp36	9.1564	0.0	0.0
mori	9.1564	0.0	0.0
moringa	9.1564	0.0	0.0
morocco	9.1564	0.0	0.0
zeolite	8.7509	0.0	0.0
morphine	9.1564	0.0	0.0
zeicola	9.1564	0.0	0.0
morphologies	9.1564	0.0	0.0
monument	9.1564	0.0	0.0
monthly	8.4632	0.0	0.0
morphometric	9.1564	0.0	0.0
montelukast	9.1564	0.0	0.0
monitor	8.0578	0.0	0.0
monitors	8.7509	0.0	0.0
monkey	9.1564	0.0	0.0
monkeypox	8.4632	0.0	0.0
monkeys	9.1564	0.0	0.0
monocentric	9.1564	0.0	0.0
zhoushan	9.1564	0.0	0.0
monocyte	9.1564	0.0	0.0
monomers	9.1564	0.0	0.0
monooxygenase	9.1564	0.0	0.0
monophasic	9.1564	0.0	0.0
monotherapy	8.4632	0.0	0.0
monoxide	9.1564	0.0	0.0
montana	9.1564	0.0	0.0
monte	8.7509	0.0	0.0
morphology	8.2401	0.0	0.0
morros	9.1564	0.0	0.0
mpoxvr	9.1564	0.0	0.0
mount	8.7509	0.0	0.0
mov	9.1564	0.0	0.0
movember	9.1564	0.0	0.0
movement	7.7701	0.0	0.0
movies	9.1564	0.0	0.0
zaria	9.1564	0.0	0.0
moving	8.2401	0.0	0.0
moxibustion	9.1564	0.0	0.0
mozambique	9.1564	0.0	0.0
zappeyanavar	9.1564	0.0	0.0
mozart	9.1564	0.0	0.0
mpath	9.1564	0.0	0.0
mpdb	9.1564	0.0	0.0
mpidb	9.1564	0.0	0.0
mpmri	9.1564	0.0	0.0
mpod	9.1564	0.0	0.0
zealand	8.7509	0.0	0.0
motivators	9.1564	0.0	0.0
mortierella	9.1564	0.0	0.0
motivational	8.4632	0.0	0.0
mortuary	8.7509	0.0	0.0
morus	9.1564	0.0	0.0
mosaicism	9.1564	0.0	0.0
zebra	9.1564	0.0	0.0
zeaxanthin	9.1564	0.0	-0.0732
mosquito	8.4632	0.0	0.1123
mosquitoes	9.1564	0.0	0.0
moth	8.7509	0.0	0.0
mother	8.4632	0.0	0.0
mothers	8.4632	0.0	0.0
motifs	9.1564	0.0	0.0
motility	9.1564	0.0	0.0
motion	9.1564	0.0	0.0
motions	9.1564	0.0	0.0
motivation	8.0578	0.0	0.0
multitrait	9.1564	0.0	0.0
multivariate	8.0578	0.0	0.0
municipal	7.1415	0.0	0.0
xpert	9.1564	0.0	0.0
natraemia	9.1564	0.0	0.0
naturalistic	9.1564	0.0	0.0
naturally	9.1564	0.0	0.0
naturopathic	9.1564	0.0	0.0
navigating	8.4632	0.0	0.0
navigation	7.9036	0.0	0.0
navigator	8.7509	0.0	0.0
nazari	9.1564	0.0	0.0
nb	9.1564	0.0	0.0
nbn	9.1564	0.0	0.0
ncats	9.1564	0.0	0.0783
ncdb	7.7701	0.0	0.0
ncfo	9.1564	0.0	0.0
ncg	9.1564	0.0	0.0
ncia	9.1564	0.0	0.0
nation	7.6523	0.0	0.0
natalizumab	9.1564	0.0	0.0
ncvd	9.1564	0.0	0.0
natal	9.1564	0.0	0.0
named	8.7509	0.0	0.088
namibia	9.1564	0.0	0.0
naming	8.7509	0.0	0.0
nams	9.1564	0.0	0.0
nanjing	9.1564	0.0	0.0
nanobody	9.1564	0.0	0.0
nanosafety	9.1564	0.0	0.0
xylella	8.7509	0.0	0.0
nanospheres	9.1564	0.0	0.0
nanozyme	9.1564	0.0	0.0
naoh	9.1564	0.0	0.0
xue	9.1564	0.0	0.0
nasa	9.1564	0.0	0.0
nasal	7.6523	0.0	0.0
nasopharyngeal	8.4632	0.0	-0.0973
ncrnas	8.7509	0.0	0.0
ncwell	9.1564	0.0	0.0
namaycush	9.1564	0.0	0.0
nela	9.1564	0.0	0.0
nematodes	9.1564	0.0	0.0
nematostella	9.1564	0.0	0.0
nemsis	9.1564	0.0	0.0
nenci	9.1564	0.0	0.0
neo	9.1564	0.0	0.0
neo4j	9.1564	0.0	0.0
neoantigen	8.7509	0.0	0.0
neocortical	9.1564	0.0	0.0
neocuspidization	9.1564	0.0	0.0
neoformans	9.1564	0.0	0.0
neoguard	9.1564	0.0	0.0
neonate	9.1564	0.0	0.0
xml	9.1564	0.0	0.0
neoplasm	7.9036	0.0	0.0
neoplasms	7.6523	0.0	0.0
nematode	9.1564	0.0	0.0
neiss	9.1564	0.0	0.0
ndb	9.1564	0.0	0.0
neighborhoods	9.1564	0.0	0.0
ndbi	9.1564	0.0	0.0
ndi	9.1564	0.0	0.0
near	7.7701	0.0	0.0
nearctic	9.1564	0.0	0.0
nearly	9.1564	0.0	0.0
necessarily	9.1564	0.0	0.0
necessary	8.7509	0.0	0.0
necessity	8.7509	0.0	0.0
necrolysis	9.1564	0.0	0.0
needed	8.4632	0.0	0.0
needle	8.2401	0.0	0.0
needs	6.6715	0.0	0.0
nei	9.1564	0.0	0.0
neighbor	9.1564	0.0	0.0
neighborhood	9.1564	0.0	0.0
namdc	9.1564	0.0	0.0
naknowbase	9.1564	0.0	0.0
munjal	9.1564	0.0	0.0
mutations	7.6523	0.0	0.0
mutual	8.7509	0.0	0.0
mutualism	9.1564	0.0	0.0
mutualistic	9.1564	0.0	0.0
myanmar	9.1564	0.0	0.0
myasthenia	8.0578	0.0	0.0
myc	9.1564	0.0	0.0
mycelial	9.1564	0.0	0.0
mycobacteria	9.1564	0.0	0.0
mycobacterial	8.4632	0.0	0.0
mycobacterium	8.7509	0.0	0.0
mycobrowser	9.1564	0.0	0.0
mycological	9.1564	0.0	0.0
mycophagous	9.1564	0.0	0.0
mycophenolate	8.7509	0.0	0.0
mycorrhizal	8.2401	0.0	0.0
mutaxome	9.1564	0.0	0.0
mutational	9.1564	0.0	0.0
myctobase	9.1564	0.0	0.0
yemen	9.1564	0.0	0.0
muricidae	9.1564	0.0	0.0
yolo	9.1564	0.0	0.0
yinshan	9.1564	0.0	0.0
yinchuan	9.1564	0.0	0.0
yili	9.1564	0.0	0.0
music	8.7509	0.0	0.0
