word	idf	rf_importance	lr_importance
protégé	7.8835	0.0	0.0654
prov	9.2698	0.0	0.0
protecting	8.8643	0.0	0.0
proteasome	8.017	0.0	0.0391
proteases	8.017	0.0	0.0508
proteasedb	9.2698	0.0	0.0114
prophylactics	8.8643	0.0	0.0083
prophylaxes	9.2698	0.0	0.0
prophylaxis	7.7657	0.0	0.0
propofol	8.8643	0.0	0.0
proportional	9.2698	0.0	0.01
proportions	8.5766	0.0	0.0122
proposal	7.478	0.0	0.0021
proposals	8.3535	0.0	0.035
propose	6.7849	0.0	0.1291
proposed	6.9184	0.0	0.1041
proposes	9.2698	0.0	0.0044
proposing	8.8643	0.0	0.0
propulsives	9.2698	0.0	0.0
prorule	9.2698	0.0	0.0269
prorules	9.2698	0.0	0.0134
prospects	8.017	0.0	0.0189
prosplign	8.8643	0.0	0.0045
prostate	6.4076	0.0	0.0
prostatectomy	8.8643	0.0	0.0
prostatic	8.5766	0.0	0.0
prostheses	9.2698	0.0	0.0
prosthesis	9.2698	0.0	0.0
prosthetic	8.8643	0.0	0.0
prosthodontics	9.2698	0.0	0.0
protclustdb	9.2698	0.0	0.011
prote	9.2698	0.0	0.0
protease	7.6603	0.0	0.0652
proficiently	9.2698	0.0	0.0
proficient	8.8643	0.0	0.0
proficiency	9.2698	0.0	0.0
preventive	8.017	0.0	0.0
pressing	8.5766	0.0	0.0046
pressures	8.5766	0.0	0.0
presumed	9.2698	0.0	0.0
presumptive	9.2698	0.0	0.0
pretest	9.2698	0.0	0.0
pretrained	9.2698	0.0	0.0
pretraining	9.2698	0.0	0.0
pretreatment	9.2698	0.0	0.0
prevent	7.6603	0.0	0.0534
preventability	9.2698	0.0	0.0
preventable	8.8643	0.0	0.0
prevented	8.8643	0.0	0.0077
preventing	8.5766	0.0	0.0
prevents	9.2698	0.0	0.0
principals	9.2698	0.0	0.0
preview	8.8643	0.0	0.0077
prey	8.3535	0.0	0.022
prgdb	9.2698	0.0	0.0
pri	8.8643	0.0	0.0192
priapism	8.5766	0.0	0.0
price	8.5766	0.0	0.0
prices	9.2698	0.0	0.0
prick	9.2698	0.0	0.0
primarly	8.8643	0.0	0.0046
primate	8.8643	0.0	0.0088
prime	8.8643	0.0	0.0
primer	7.398	0.0	0.0645
priming	8.8643	0.0	0.0
preskill	9.2698	0.0	0.0
preserving	8.5766	0.0	0.0086
preserved	8.017	0.0	0.0042
preserve	9.2698	0.0	0.0
premise	9.2698	0.0	0.0
premolar	9.2698	0.0	0.0
premutation	9.2698	0.0	0.0
prenol	9.2698	0.0	0.0
prepacked	9.2698	0.0	0.0
preparable	9.2698	0.0	0.0
preparations	8.8643	0.0	0.0
preparatory	9.2698	0.0	0.015
prepare	8.017	0.0	0.0126
prepared	8.3535	0.0	0.014
preparedness	9.2698	0.0	0.0
preparing	8.8643	0.0	0.0143
preprints	9.2698	0.0	0.0
preprocessing	9.2698	0.0	0.0042
prepubertal	9.2698	0.0	0.0
prerequisite	8.8643	0.0	0.0071
preschool	9.2698	0.0	0.0
preschoolers	9.2698	0.0	0.0
prescribe	9.2698	0.0	0.0
prescribed	8.017	0.0	0.0504
prescriber	9.2698	0.0	0.0
prescribers	9.2698	0.0	0.0239
prescriptions	7.565	0.0	0.0195
presence	7.0185	0.0	0.0913
presentations	7.7657	0.0	0.0436
presenting	7.1903	0.0	0.0393
preservation	7.7657	0.0	0.046
principal	8.017	0.0	0.0286
principle	7.6603	0.0	0.0288
professionals	7.0725	0.0	0.0
prochipdb	9.2698	0.0	0.0
probioquest	9.2698	0.0	0.0
probiotics	8.8643	0.0	0.0
problematic	7.565	0.0	0.1576
probonto	9.2698	0.0	0.0516
proc	9.2698	0.0	0.0119
procanbio	9.2698	0.0	0.0
procedure	6.5617	0.0	0.0959
procedures	6.2252	0.0	-0.0267
proceedings	8.8643	0.0	0.0053
proceeds	9.2698	0.0	0.0
procera	9.2698	0.0	0.0
processor	8.8643	0.0	0.0
procheck	9.2698	0.0	0.0124
proconsortium	9.2698	0.0	0.0062
principled	8.8643	0.0	0.0156
procrastination	9.2698	0.0	0.0
procyon	9.2698	0.0	0.0
prodom	8.5766	0.0	0.1142
prodoric	9.2698	0.0	0.0
produced	6.4365	0.0	0.1495
producer	9.2698	0.0	0.0
producers	9.2698	0.0	0.0037
produces	8.8643	0.0	0.0
product	6.0509	0.0	0.1447
productivity	7.478	0.0	0.0121
profanity	9.2698	0.0	0.0
profession	9.2698	0.0	0.0
professionally	8.8643	0.0	0.0
probing	8.8643	0.0	0.0
probes	7.8835	0.0	0.0457
probed	9.2698	0.0	0.0046
probe	6.9672	0.0	0.0536
principles	6.274	0.0	0.164
print	9.2698	0.0	0.0031
printed	8.3535	0.0	0.0
printing	8.8643	0.0	0.0
prints	8.1711	0.0	0.1102
priorities	8.5766	0.0	0.0
prioritisation	9.2698	0.0	0.0
prioritising	9.2698	0.0	0.0
prioritization	7.8835	0.0	0.041
prioritize	7.6603	0.0	0.0403
prioritizer	8.8643	0.0	0.0063
prioritizes	9.2698	0.0	0.0071
prioritizing	8.5766	0.0	0.0
priority	7.6603	0.0	0.02
prism	8.5766	0.0	0.0079
prisoners	9.2698	0.0	0.0
privacy	8.017	0.0	0.0202
private	7.0185	0.0	0.0348
privately	9.2698	0.0	0.0
privileging	9.2698	0.0	0.0
prnp	9.2698	0.0	0.0189
proactive	8.8643	0.0	0.0
probabilistic	8.1711	0.0	0.0116
probability	8.017	0.0	0.0673
probable	9.2698	0.0	0.0
proband	9.2698	0.0	0.0128
probands	9.2698	0.0	0.0128
prove	8.3535	0.0	0.0
province	7.7657	0.0	0.0
raltegravir	9.2698	0.0	0.0
quarantined	9.2698	0.0	0.0
qualities	7.8835	0.0	0.0412
quam	9.2698	0.0	0.0
quamash	9.2698	0.0	0.0
quandary	8.8643	0.0	0.0
quantiferon	9.2698	0.0	0.0
quantifiable	9.2698	0.0	0.0155
quantified	8.8643	0.0	0.0242
quantify	9.2698	0.0	0.0
quantifying	7.565	0.0	0.0261
quantile	8.8643	0.0	0.0
quantitation	9.2698	0.0	0.0164
quantities	8.1711	0.0	0.0549
quantity	6.8719	0.0	0.0913
quarter	9.2698	0.0	0.0
quadratically	9.2698	0.0	0.0
quarterly	8.5766	0.0	0.0247
quasi	8.8643	0.0	0.0
qubit	9.2698	0.0	0.0
qubits	9.2698	0.0	0.0
quebec	8.8643	0.0	0.0
queensland	8.5766	0.0	0.0
quenching	9.2698	0.0	0.0
quercus	9.2698	0.0	0.0
queriable	9.2698	0.0	0.0097
queryable	8.5766	0.0	0.0144
querybuilder	8.8643	0.0	0.0087
quest	8.1711	0.0	0.0182
questionnaire	9.2698	0.0	0.0
qualifier	8.8643	0.0	0.0023
quad	9.2698	0.0	0.0117
provincial	8.3535	0.0	0.0
qor	9.2698	0.0	0.0
q3d	9.2698	0.0	0.0
qalys	8.8643	0.0	0.0
qatar	8.5766	0.0	0.0
qbic	9.2698	0.0	0.0093
qc	9.2698	0.0	0.0
qec	9.2698	0.0	0.0
qi	9.2698	0.0	0.0
qiareach	9.2698	0.0	0.0
qin	9.2698	0.0	0.0
qinghai	9.2698	0.0	0.0
qizhiweitong	9.2698	0.0	0.0
qmra	9.2698	0.0	0.0
qoe	9.2698	0.0	0.0
qos	8.8643	0.0	0.0
qtof	9.2698	0.0	0.0
qpcr	8.5766	0.0	0.0069
qprimerdb	9.2698	0.0	0.0
qptm	9.2698	0.0	0.0
qptmplants	9.2698	0.0	0.0
qresearch	9.2698	0.0	0.0
qs	9.2698	0.0	0.0
qsar	8.8643	0.0	0.0
qsbr	9.2698	0.0	0.0073
qsdb	9.2698	0.0	0.0
qsofa	9.2698	0.0	0.0
qt	9.2698	0.0	0.0
qteller	9.2698	0.0	0.0049
qtl	7.3238	0.0	0.0336
questionnaires	9.2698	0.0	0.0
quick	7.7657	0.0	0.0277
quickcheck	9.2698	0.0	0.0188
radix	9.2698	0.0	0.0
radiofrequency	9.2698	0.0	0.0
radiographic	8.5766	0.0	0.0
radiographs	8.8643	0.0	0.0
radiography	8.3535	0.0	0.0
radiol	9.2698	0.0	0.0
radiologic	9.2698	0.0	0.0
radiologically	9.2698	0.0	0.0
radiologist	9.2698	0.0	0.0
radiologists	9.2698	0.0	0.0
radiomic	9.2698	0.0	0.0
radionuclide	8.8643	0.0	0.0
radium	9.2698	0.0	0.0
radius	8.5766	0.0	0.0
rah	9.2698	0.0	0.0
quickgo	9.2698	0.0	0.0
raid	9.2698	0.0	0.0
raiding	9.2698	0.0	0.0
rail	9.2698	0.0	0.0
rainbow	9.2698	0.0	0.0022
rainfall	9.2698	0.0	0.0
rainfed	9.2698	0.0	0.0
rainier	9.2698	0.0	0.0
raised	8.8643	0.0	0.0
raises	9.2698	0.0	0.0
raising	9.2698	0.0	0.0103
ral	9.2698	0.0	0.0
rall	9.2698	0.0	0.007
ralstonia	9.2698	0.0	0.0
radioembolization	9.2698	0.0	0.0
radiochemotherapy	9.2698	0.0	0.0
radiocarbon	9.2698	0.0	0.0
radiobiological	9.2698	0.0	0.0
quickly	7.1297	0.0	0.0796
quicksearch	8.5766	0.0	0.0446
quin	9.2698	0.0	0.0
quinazoline	9.2698	0.0	0.0
quinolones	9.2698	0.0	0.0
quinquefasciatus	9.2698	0.0	0.0126
quo	8.8643	0.0	0.0
quorum	8.5766	0.0	0.0
r01	9.2698	0.0	0.0
r20	9.2698	0.0	0.0
r265	9.2698	0.0	0.0094
r37	9.2698	0.0	0.0109
r44	9.2698	0.0	0.0109
ra	9.2698	0.0	0.0
rabbit	8.8643	0.0	0.0088
rabies	8.8643	0.0	0.0
rabson	9.2698	0.0	0.0
raccoons	9.2698	0.0	0.0
race	7.1297	0.0	0.008
racer	9.2698	0.0	0.0
racial	7.398	0.0	0.0
racially	9.2698	0.0	0.0
radar	9.2698	0.0	0.0
radiations	9.2698	0.0	0.0
radical	7.1903	0.0	0.0
radicalsam	9.2698	0.0	0.0
radio	8.1711	0.0	0.0
pôle	9.2698	0.0	0.0
python	7.8835	0.0	0.0927
pyrophosphate	9.2698	0.0	0.0
psychiatry	8.5766	0.0	0.0
psindb	9.2698	0.0	0.0
psiscore	9.2698	0.0	0.0
psl	9.2698	0.0	0.0
psm	9.2698	0.0	0.0
psma	9.2698	0.0	0.0
psmc	9.2698	0.0	0.0
psnpbind	9.2698	0.0	0.0
pso	8.8643	0.0	0.0
psoas	9.2698	0.0	0.0
psoriatic	8.5766	0.0	0.0
psud	8.3535	0.0	0.0458
psychiatric	8.017	0.0	0.0
psychiatrist	9.2698	0.0	0.0
psycho	9.2698	0.0	0.0
ptm	8.3535	0.0	0.0248
psychological	7.6603	0.0	0.0
psychology	8.5766	0.0	0.0
psychometric	8.8643	0.0	0.0
psychopathology	8.8643	0.0	0.0
psychosis	8.8643	0.0	0.0
psychosocial	7.565	0.0	0.0185
psychotropic	8.3535	0.0	0.0
psychotropics	9.2698	0.0	0.0
pt	9.2698	0.0	0.0
pt1	8.8643	0.0	0.0
pt1a	9.2698	0.0	0.0
pt1an0m0	9.2698	0.0	0.0
pt1n0	8.8643	0.0	0.0
psilidae	9.2698	0.0	0.0
psidev	9.2698	0.0	0.0105
psicquic	9.2698	0.0	0.0
psiblast	9.2698	0.0	0.0094
provision	7.1903	0.0	0.0445
provisional	8.3535	0.0	0.0095
provoke	9.2698	0.0	0.0
provokes	9.2698	0.0	0.0
proxies	9.2698	0.0	0.0
proxy	8.017	0.0	0.0
prp	9.2698	0.0	0.0
pruned	9.2698	0.0	0.0121
pruning	9.2698	0.0	0.0
prunuszappeyana	9.2698	0.0	0.0
prurigo	9.2698	0.0	0.0
prv	9.2698	0.0	0.0
psatdb	9.2698	0.0	0.0
psb	8.8643	0.0	0.025
psc	8.8643	0.0	0.0221
pscdb	9.2698	0.0	0.0
psen1	9.2698	0.0	0.0189
pseudarthrosis	9.2698	0.0	0.0
pseudo	8.5766	0.0	0.0
pseudogene	9.2698	0.0	0.0044
pseudogenes	8.5766	0.0	0.0122
pseudomallei	9.2698	0.0	0.0
pseudomeningocele	9.2698	0.0	0.0
pseudomonas	8.3535	0.0	0.0
pseudomyxoma	8.8643	0.0	0.0
pseudoword	9.2698	0.0	0.0
pseudoxanthomonas	9.2698	0.0	0.0
ptee	9.2698	0.0	0.0
ptms	9.2698	0.0	0.0275
pyrolysis	8.3535	0.0	0.0
pv	7.7657	0.0	0.0
purification	8.5766	0.0	0.015
purified	8.8643	0.0	0.0198
purifying	9.2698	0.0	0.0
purity	9.2698	0.0	0.0051
purple	8.8643	0.0	0.0
purpureum	9.2698	0.0	0.0
pursued	9.2698	0.0	0.0
pursuing	9.2698	0.0	0.0
pursuit	9.2698	0.0	0.0
pushed	8.8643	0.0	0.0046
pushing	9.2698	0.0	0.0096
pustular	9.2698	0.0	0.0
pustule	9.2698	0.0	0.0
pvbase	9.2698	0.0	0.0
ptncrnadb	9.2698	0.0	0.0
pw	8.5766	0.0	0.0051
pwo	9.2698	0.0	0.0
px	8.1711	0.0	0.0299
pxd000764	9.2698	0.0	0.0
pxo99	9.2698	0.0	0.0
py	9.2698	0.0	0.0
pylori	9.2698	0.0	0.0056
pymol	9.2698	0.0	0.0124
pyoderma	8.8643	0.0	0.0
pypi	9.2698	0.0	0.0354
pyriform	9.2698	0.0	0.0
pyrimidines	9.2698	0.0	0.025
pyro	9.2698	0.0	0.0
purge	9.2698	0.0	0.0
purely	8.8643	0.0	0.0035
purchasing	8.8643	0.0	0.0
pur	9.2698	0.0	0.0
ptrnadb	9.2698	0.0	0.0
pts	9.2698	0.0	0.0
pub	7.565	0.0	0.0156
pubertal	8.8643	0.0	0.0244
puberty	9.2698	0.0	0.0766
publically	8.3535	0.0	0.013
publication	5.8686	0.0	0.2131
publicising	9.2698	0.0	0.0075
publishable	9.2698	0.0	0.0073
publisher	8.8643	0.0	0.0
pubmedcentral	9.2698	0.0	0.0066
puccinia	9.2698	0.0	0.0
pucciniomycetes	9.2698	0.0	0.0
puducherry	9.2698	0.0	0.0
puf	9.2698	0.0	0.0
puffinus	9.2698	0.0	0.0
pug	9.2698	0.0	0.0
pulchrum	9.2698	0.0	0.0
pulling	9.2698	0.0	0.0097
pullthrough	9.2698	0.0	0.0
pulse	8.5766	0.0	0.0
pulses	8.5766	0.0	-0.1741
pulverization	8.8643	0.0	0.0161
puncture	9.2698	0.0	0.0
punishments	9.2698	0.0	0.0
punjab	9.2698	0.0	0.0
pupillometry	9.2698	0.0	0.0
rhizoma	8.8643	0.0	0.0
rhode	9.2698	0.0	0.0
stations	9.2698	0.0	0.0
slag	8.8643	0.0	0.0
skill	8.8643	0.0	0.0
skilled	9.2698	0.0	0.0
skin	7.478	0.0	0.0061
skink	9.2698	0.0	0.0
skins	9.2698	0.0	0.0
skos	9.2698	0.0	0.0
skull	8.5766	0.0	0.0
skulls	9.2698	0.0	0.0
sky	9.2698	0.0	0.0
skyline	8.8643	0.0	0.0548
skywave	9.2698	0.0	0.0
sl	9.2698	0.0	0.0
slack	9.2698	0.0	0.0
sleep	7.478	0.0	0.0
skewdb	9.2698	0.0	0.0
sleeping	9.2698	0.0	0.0
sleeve	8.8643	0.0	0.0
slice	9.2698	0.0	0.0
sliced	9.2698	0.0	0.0
slicing	8.8643	0.0	0.0
slide	9.2698	0.0	0.0
slightly	9.2698	0.0	0.0066
slimmer	9.2698	0.0	0.0104
slims	8.5766	0.0	0.0288
slipped	9.2698	0.0	0.0
slit	9.2698	0.0	0.0
sload	9.2698	0.0	0.0
sloan	9.2698	0.0	0.0
skews	9.2698	0.0	0.0
skeletal	8.017	0.0	0.0044
simulator	8.3535	0.0	0.0144
sirnas	9.2698	0.0	0.0181
simultaneous	7.7657	0.0	0.0191
simultaneously	7.7657	0.0	0.0246
sinai	9.2698	0.0	0.0
sinensis	9.2698	0.0	0.0
sinet	9.2698	0.0	0.0
singapore	8.8643	0.0	0.0
singaporean	8.8643	0.0	0.0
singleton	9.2698	0.0	0.0
singular	9.2698	0.0	0.0444
sinonasal	8.5766	0.0	0.0
sinus	7.8835	0.0	0.0
sio	9.2698	0.0	0.0825
sirm	9.2698	0.0	0.0
sirotkin	9.2698	0.0	0.0
sk_hep1	9.2698	0.0	0.0
sister	8.5766	0.0	0.0026
sisu	9.2698	0.0	0.0128
sitex	9.2698	0.0	0.0
sits	9.2698	0.0	0.0223
situation	7.8835	0.0	0.0196
situational	8.8643	0.0	0.0
situations	8.8643	0.0	0.0021
sitvitbovis	9.2698	0.0	0.0
sixteen	9.2698	0.0	0.0
sized	8.8643	0.0	0.0365
sizes	8.1711	0.0	0.0091
sj	8.3535	0.0	0.0
sji	9.2698	0.0	0.0
sloane	9.2698	0.0	0.0
slogan	9.2698	0.0	0.0
slope	9.2698	0.0	0.0
snornas	9.2698	0.0	0.0
snapper	9.2698	0.0	0.0
snb	9.2698	0.0	0.0
sncrna	8.8643	0.0	0.0532
sncrnas	9.2698	0.0	0.0139
snds	8.5766	0.0	0.0
snfg	9.2698	0.0	0.0051
snfs	9.2698	0.0	0.0278
sniiram	8.8643	0.0	0.0
snippet	9.2698	0.0	0.014
snippets	9.2698	0.0	0.0561
sno	9.2698	0.0	0.007
snodb	9.2698	0.0	0.0
snomed	8.1711	0.0	0.0937
snovault	9.2698	0.0	0.0245
slovenia	9.2698	0.0	0.0
snow	9.2698	0.0	0.0
snowflakes	8.8643	0.0	0.0
snp	7.3238	0.0	0.0328
snpdb	8.8643	0.0	0.0
snppedia	9.2698	0.0	0.0092
snpversity	9.2698	0.0	0.0049
snrk1	8.8643	0.0	0.0
snvs	8.8643	0.0	0.046
soap	7.8835	0.0	0.0054
soar	8.8643	0.0	0.0
soared	9.2698	0.0	0.0098
soc	9.2698	0.0	0.0
socially	8.5766	0.0	0.0
snake	8.3535	0.0	0.0117
snail	8.5766	0.0	0.0097
sna	9.2698	0.0	0.0362
sn	8.5766	0.0	0.0064
slow	8.8643	0.0	0.0176
slowed	8.8643	0.0	0.0158
sma	9.2698	0.0	0.0
smacc	9.2698	0.0	0.0
smaller	7.7657	0.0	0.049
smallest	9.2698	0.0	0.0
smallholder	9.2698	0.0	0.0
smallpox	9.2698	0.0	0.0091
smartphone	8.5766	0.0	0.0
smarttable	9.2698	0.0	0.0157
smarttables	9.2698	0.0	0.0157
smear	9.2698	0.0	0.0
smed	9.2698	0.0	0.0139
smegmatis	9.2698	0.0	0.0121
smell	8.8643	0.0	0.0
smes	9.2698	0.0	0.0
smgdb	9.2698	0.0	0.0
smi	9.2698	0.0	0.0
smith	8.8643	0.0	0.0
smokers	9.2698	0.0	0.0
smooth	9.2698	0.0	0.0092
smoother	9.2698	0.0	0.0
smoothly	9.2698	0.0	0.0
smpdb	8.8643	0.0	0.1516
smr	9.2698	0.0	0.0
smrna	9.2698	0.0	0.0139
smut	9.2698	0.0	0.0
simulators	8.8643	0.0	0.0988
simulations	8.017	0.0	0.0229
rhododendron	9.2698	0.0	0.0
shortlisted	9.2698	0.0	0.0
shooting	9.2698	0.0	0.0
shoots	9.2698	0.0	0.0083
shop	7.6603	0.0	0.0235
shopping	8.5766	0.0	0.0096
shorebird	9.2698	0.0	0.0
shortage	8.5766	0.0	0.0
shortages	8.5766	0.0	0.0
shortcoming	9.2698	0.0	0.0
shortcomings	8.8643	0.0	0.0
shortening	9.2698	0.0	0.0
shorter	9.2698	0.0	0.0
shortest	9.2698	0.0	0.0183
shorthand	9.2698	0.0	0.0
shortly	8.8643	0.0	0.0059
shock	7.398	0.0	0.0
shot	8.8643	0.0	0.0
shotgun	7.6603	0.0	0.0191
shots	9.2698	0.0	0.0038
showed	7.1297	0.0	0.0866
shp2	9.2698	0.0	0.0
shrew	8.8643	0.0	0.0088
shrink	9.2698	0.0	0.0
shrinkage	9.2698	0.0	0.0
shrsp	9.2698	0.0	0.0
shrub	9.2698	0.0	0.0
shsmu	9.2698	0.0	0.0179
shtml	8.5766	0.0	0.0147
shuffling	9.2698	0.0	0.0
shoot	9.2698	0.0	0.0
shivering	9.2698	0.0	0.0
simulated	8.017	0.0	0.0289
shed	8.5766	0.0	0.0419
shaping	9.2698	0.0	0.0
sharable	9.2698	0.0	0.0
shareability	9.2698	0.0	0.0081
shares	8.5766	0.0	0.0031
sharkipedia	8.3535	0.0	0.2245
sharks	8.3535	0.0	0.0249
sharp	8.8643	0.0	0.0
sharper	9.2698	0.0	0.0103
shattering	8.8643	0.0	0.0161
shear	8.8643	0.0	0.0
shearwater	9.2698	0.0	0.0
sheath	8.8643	0.0	0.0
sheaths	9.2698	0.0	0.0
shedding	9.2698	0.0	0.0
shipping	9.2698	0.0	0.0
sheds	8.8643	0.0	0.0
sheep	8.8643	0.0	0.0021
sheer	9.2698	0.0	0.0
shelf	9.2698	0.0	0.0
shell	8.3535	0.0	0.0
shellfish	9.2698	0.0	0.0
shells	9.2698	0.0	0.0
shenzhen	9.2698	0.0	0.0
sherry	9.2698	0.0	0.0
shicstosoma	9.2698	0.0	0.007
shifting	7.6603	0.0	0.0066
shigella	8.8643	0.0	0.0
shinyapps	9.2698	0.0	0.0071
shunt	9.2698	0.0	0.0
si	9.2698	0.0	0.0094
siamese	9.2698	0.0	0.0
sim	9.2698	0.0	0.0
silesian	9.2698	0.0	0.0
silicate	9.2698	0.0	0.0
silicofcm	9.2698	0.0	0.0
silicon	9.2698	0.0	0.0
silkbase	9.2698	0.0	0.0
silkmoths	9.2698	0.0	0.0
siloed	9.2698	0.0	0.0139
silos	8.3535	0.0	0.0108
silurana	8.3535	0.0	0.0189
silurian	9.2698	0.0	0.0
silver	9.2698	0.0	0.0
silverman	9.2698	0.0	0.0
silvio	9.2698	0.0	0.0
similarities	7.0725	0.0	0.0692
sib	7.478	0.0	0.0491
similarly	8.3535	0.0	0.0349
simplemine	9.2698	0.0	0.0056
simpler	8.5766	0.0	0.0306
simplest	8.8643	0.0	0.0
simplex	8.5766	0.0	0.0
simplicity	9.2698	0.0	0.0041
simplified	7.565	0.0	0.0576
simplifies	8.017	0.0	0.0399
simplify	8.1711	0.0	0.0582
simplifying	8.5766	0.0	0.0133
simplistic	9.2698	0.0	0.0053
simply	8.1711	0.0	0.0223
simulate	9.2698	0.0	0.0
silencing	8.5766	0.0	0.0238
silence	9.2698	0.0	-0.1299
silcov	9.2698	0.0	0.0
sijilli	9.2698	0.0	0.0
siberia	8.8643	0.0	0.0
sibling	9.2698	0.0	0.0048
sick	8.8643	0.0	0.0
sickle	7.398	0.0	0.0756
sickling	9.2698	0.0	0.0098
sickness	9.2698	0.0	0.0
sided	8.8643	0.0	0.0
siderophore	9.2698	0.0	0.0
sides	9.2698	0.0	0.0083
sidiap	8.3535	0.0	0.0
sierra	9.2698	0.0	0.0
sifting	9.2698	0.0	0.0048
sig	9.2698	0.0	0.0047
sight	8.8643	0.0	0.0
sign	8.8643	0.0	0.0
signaling	6.3794	0.0	0.382
signalingpathways	9.2698	0.0	0.0092
signalink3	9.2698	0.0	0.0
signalling	7.6603	0.0	0.0814
signature	7.398	0.0	0.0585
signed	9.2698	0.0	0.0091
significance	7.1297	0.0	0.0585
significances	9.2698	0.0	0.0
signify	9.2698	0.0	0.0
signing	9.2698	0.0	0.0
signor	8.8643	0.0	0.1103
sihe	9.2698	0.0	0.0
societal	8.3535	0.0	0.0
societies	8.5766	0.0	0.0708
socio	8.1711	0.0	0.013
spread	7.6603	0.0	0.0171
sponsored	8.017	0.0	0.0317
sponsors	9.2698	0.0	0.0
sponsorship	9.2698	0.0	0.0202
spontaneously	8.1711	0.0	0.0369
spore	9.2698	0.0	0.0
sports	8.017	0.0	0.0
sporulation	9.2698	0.0	0.0
spot	8.3535	0.0	0.0
spotlight	8.5766	0.0	0.0
spots	8.1711	0.0	0.007
spotted	9.2698	0.0	0.0
spotters	9.2698	0.0	0.0
spotting	9.2698	0.0	0.0132
spreading	8.8643	0.0	0.0
sponge	8.8643	0.0	0.0251
spreadsheet	8.8643	0.0	0.0098
spreadsheets	8.5766	0.0	0.0232
spring	8.5766	0.0	0.0
springermaterials	9.2698	0.0	0.0
springs	9.2698	0.0	0.0124
spsed	9.2698	0.0	0.0
spss	9.2698	0.0	0.0
spurred	9.2698	0.0	0.0
sql	8.017	0.0	0.0343
sqlite	9.2698	0.0	0.015
squamata	8.8643	0.0	0.0
squeeze	9.2698	0.0	0.0
squirrel	9.2698	0.0	0.0024
sponges	9.2698	0.0	0.0262
spondylotic	8.1711	0.0	0.0
sociocultural	9.2698	0.0	0.0
spira	9.2698	0.0	0.0
spermtree	9.2698	0.0	0.0
sphaerica	9.2698	0.0	0.0
sphincter	9.2698	0.0	0.0
sphingolipids	8.8643	0.0	0.0
sphingomyelinase	9.2698	0.0	0.0
spider	8.017	0.0	0.0388
spiders	8.5766	0.0	0.0
spidey	7.8835	0.0	0.023
spike	8.8643	0.0	0.0529
spillover	9.2698	0.0	0.0
spinach	9.2698	0.0	0.0
spinacia	9.2698	0.0	0.0
spinosae	9.2698	0.0	0.0
spirit	9.2698	0.0	0.0
spondylosis	9.2698	0.0	0.0
spirituality	8.8643	0.0	0.0
spiro	9.2698	0.0	0.0
splenic	8.8643	0.0	0.0
splenogastric	9.2698	0.0	0.0
splice	7.8835	0.0	0.0437
spliced	8.3535	0.0	0.0327
splices	9.2698	0.0	0.0206
splicing	7.398	0.0	0.0769
splign	7.565	0.0	0.0295
split	8.8643	0.0	0.0074
splitting	9.2698	0.0	0.0113
spoken	8.8643	0.0	0.0
spondylitis	8.8643	0.0	0.0
squirt	9.2698	0.0	0.0092
sra	8.3535	0.0	0.0506
sradb	9.2698	0.0	0.015
staple	9.2698	0.0	0.0
stamped	9.2698	0.0	0.0
stance4health	9.2698	0.0	0.0
stand	8.3535	0.0	0.013
standalone	7.478	0.0	0.0285
standardise	9.2698	0.0	0.0
standardised	8.017	0.0	0.0043
standardising	9.2698	0.0	0.0059
standardize	7.0725	0.0	0.0482
standardizing	8.017	0.0	0.022
standing	9.2698	0.0	0.0242
standpoint	8.8643	0.0	0.0085
stands	9.2698	0.0	0.0108
staphylococcus	8.5766	0.0	0.0124
stapler	9.2698	0.0	0.0
src	9.2698	0.0	0.0
star	8.8643	0.0	0.0
starfish	9.2698	0.0	0.0
start	6.9184	0.0	0.0711
starting	7.0725	0.0	0.0335
starts_at	9.2698	0.0	0.0
starvation	8.8643	0.0	0.0078
stash	9.2698	0.0	0.0049
statement	6.9184	0.0	0.0
statements	7.398	0.0	0.0551
statewide	8.017	0.0	0.0
static	8.017	0.0	0.0222
statin	7.6603	0.0	-0.0921
statins	8.3535	0.0	0.0
staminate	9.2698	0.0	0.0
stamen	9.2698	0.0	0.0
stamatis	9.2698	0.0	0.0042
stalking	9.2698	0.0	0.0
sri	8.1711	0.0	0.0
srs	8.5766	0.0	0.0029
srs22	9.2698	0.0	0.0
srv	8.5766	0.0	0.0268
ssaos	8.8643	0.0	0.0147
ssbd	9.2698	0.0	0.0558
ssc	8.8643	0.0	0.0
sscc	9.2698	0.0	0.0
ssi	9.2698	0.0	0.0
sslp	8.8643	0.0	0.0
sslps	9.2698	0.0	0.0
ssp	8.5766	0.0	0.0098
ssvep	9.2698	0.0	0.0
st	7.8835	0.0	0.0294
st11	9.2698	0.0	0.0
stability	7.1297	0.0	0.0975
stabilization	9.2698	0.0	0.0
stabilizing	8.5766	0.0	0.0081
stable	6.5956	0.0	0.0866
stacked	9.2698	0.0	0.0
stacks	9.2698	0.0	0.0106
staff	6.9672	0.0	0.0501
staffing	8.3535	0.0	0.0051
staged	9.2698	0.0	0.0195
staggering	9.2698	0.0	0.0048
stained	9.2698	0.0	0.0
staining	9.2698	0.0	0.0
spermicidal	9.2698	0.0	0.0217
sperm	9.2698	0.0	0.0
spent	8.3535	0.0	0.0
sounds	9.2698	0.0	0.0
