#curie_map:
#  aberowl: http://aber-owl.net/ontology/
#  agroportal: http://agroportal.lirmm.fr/ontologies/
#  bartoc: https://bartoc.org/en/node/
#  biocontext: https://bioregistry.io/metaregistry/biocontext/
#  biolink: https://bioregistry.io/metaregistry/biolink/resolve/
#  bioportal: https://bioportal.bioontology.org/ontologies/
#  bioregistry: https://bioregistry.io/registry/
#  bioregistry.schema: https://bioregistry.io/schema/#
#  cellosaurus.resource: https://bioregistry.io/metaregistry/cellosaurus/resolve/
#  cheminf: https://semanticscience.org/resource/CHEMINF_
#  cropoct: https://cropontology.org/ontology/
#  ecoportal: http://ecoportal.lifewatch.eu/ontologies/
#  edam: http://edamontology.org/data_
#  fairsharing: https://fairsharing.org/
#  go.resource: https://bioregistry.io/metaregistry/go/resolve/
#  integbio: https://catalog.integbio.jp/dbcatalog/en/record/
#  lov: https://lov.linkeddata.es/dataset/lov/vocabs/
#  miriam: https://registry.identifiers.org/registry/
#  n2t: https://bioregistry.io/metaregistry/n2t/resolve/
#  ncbi.resource: https://bioregistry.io/metaregistry/ncbi/resolve/
#  obofoundry: https://www.obofoundry.org/ontology/
#  oid: https://oid-base.com/get/
#  ols: https://www.ebi.ac.uk/ols4/ontologies/
#  ontobee: http://www.ontobee.org/ontology/
#  pathguide: http://www.pathguide.org/fullrecord.php?DBID=
#  prefixcommons: https://registry.bio2kg.org/resource/
#  re3data: https://www.re3data.org/repository/
#  rrid: https://bioregistry.io/metaregistry/rrid/resolve/
#  tib.ts: https://terminology.tib.eu/ts/ontologies/
#  togoid: https://togoid.dbcls.jp/#
#  uniprot.resource: https://www.uniprot.org/database/
#  wikidata: http://www.wikidata.org/entity/
#  zazuko: https://bioregistry.io/metaregistry/zazuko/resolve/
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://github.com/biopragmatics/bioregistry/raw/main/exports/sssom/bioregistry.sssom.tsv
#mapping_set_title: Bioregistry
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	creator_id	issue_tracker_item	comment
bioregistry:msigdb	Molecular Signatures Database	skos:exactMatch		integbio:nbdc02550	Molecular Signatures Database	semapv:UnspecifiedMatching			
bioregistry:msio	Metabolomics Standards Initiative Ontology	skos:exactMatch		fairsharing:FAIRsharing.4c7f91	Metabolomics Standards Initiative Ontology	semapv:UnspecifiedMatching			
bioregistry:msio	Metabolomics Standards Initiative Ontology	skos:exactMatch		ols:msio	Metabolomics Standards Initiative Ontology (MSIO)	semapv:UnspecifiedMatching			
bioregistry:msio	Metabolomics Standards Initiative Ontology	skos:exactMatch		tib.ts:msio		semapv:UnspecifiedMatching			
bioregistry:mtbd	Mouse Tumor Biology Database	skos:exactMatch		prefixcommons:mtbd	Mouse Tumor Biology Database	semapv:UnspecifiedMatching			
bioregistry:mth	Metathesaurus Names	bioregistry.schema:0000018		bioregistry:mondo		semapv:UnspecifiedMatching			
bioregistry:mth	Metathesaurus Names	bioregistry.schema:0000018		bioregistry:umls		semapv:UnspecifiedMatching			
bioregistry:mth	Metathesaurus Names	skos:exactMatch		oid:2.16.840.1.113883.6.189		semapv:UnspecifiedMatching			
bioregistry:multicellds.cell_line	MultiCellDS Digital Cell Line	BFO:0000050		bioregistry:multicellds		semapv:UnspecifiedMatching			
bioregistry:multicellds.cell_line	MultiCellDS Digital Cell Line	skos:exactMatch		biocontext:MULTICELLDS.CELL_LINE		semapv:UnspecifiedMatching			
bioregistry:multicellds.cell_line	MultiCellDS Digital Cell Line	skos:exactMatch		miriam:multicellds.cell_line	MultiCellDS Digital Cell Line	semapv:UnspecifiedMatching			
bioregistry:multicellds.cell_line	MultiCellDS Digital Cell Line	skos:exactMatch		n2t:multicellds.cell_line	MultiCellDS Digital Cell Line at Keck School of Medicine	semapv:UnspecifiedMatching			
bioregistry:multicellds.collection	MultiCellDS collection	BFO:0000050		bioregistry:multicellds		semapv:UnspecifiedMatching			
bioregistry:multicellds.collection	MultiCellDS collection	skos:exactMatch		biocontext:MULTICELLDS.COLLECTION		semapv:UnspecifiedMatching			
bioregistry:multicellds.collection	MultiCellDS collection	skos:exactMatch		miriam:multicellds.collection	MultiCellDS collection	semapv:UnspecifiedMatching			
bioregistry:multicellds.collection	MultiCellDS collection	skos:exactMatch		n2t:multicellds.collection	MultiCellDScollection at Keck School of Medicine	semapv:UnspecifiedMatching			
bioregistry:multicellds.snapshot	MultiCellDS Digital snapshot	BFO:0000050		bioregistry:multicellds		semapv:UnspecifiedMatching			
bioregistry:multicellds.snapshot	MultiCellDS Digital snapshot	skos:exactMatch		biocontext:MULTICELLDS.SNAPSHOT		semapv:UnspecifiedMatching			
bioregistry:multicellds.snapshot	MultiCellDS Digital snapshot	skos:exactMatch		miriam:multicellds.snapshot	MultiCellDS Digital snapshot	semapv:UnspecifiedMatching			
bioregistry:multicellds.snapshot	MultiCellDS Digital snapshot	skos:exactMatch		n2t:multicellds.snapshot	MultiCellDS snapshot at Keck School of Medicine	semapv:UnspecifiedMatching			
bioregistry:mvx	Manufacturers of Vaccines	skos:exactMatch		oid:2.16.840.1.113883.6.60		semapv:UnspecifiedMatching			
bioregistry:mw.project	Metabolomics Workbench Project	skos:exactMatch		biocontext:MW.PROJECT		semapv:UnspecifiedMatching			
bioregistry:mw.project	Metabolomics Workbench Project	skos:exactMatch		miriam:mw.project	Metabolomics Workbench Project	semapv:UnspecifiedMatching			
bioregistry:mw.project	Metabolomics Workbench Project	skos:exactMatch		n2t:mw.project	Metabolomics Workbench Project	semapv:UnspecifiedMatching			
bioregistry:mw.study	Metabolomics Workbench Study	skos:exactMatch		biocontext:MW.STUDY		semapv:UnspecifiedMatching			
bioregistry:mw.study	Metabolomics Workbench Study	skos:exactMatch		miriam:mw.study	Metabolomics Workbench Study	semapv:UnspecifiedMatching			
bioregistry:mw.study	Metabolomics Workbench Study	skos:exactMatch		n2t:mw.study	Metabolomics Workbench Study	semapv:UnspecifiedMatching			
bioregistry:mwo	NFDI MatWerk Ontology	skos:exactMatch		aberowl:MWO	NFDI MatWerk Ontology	semapv:UnspecifiedMatching			
bioregistry:mwo	NFDI MatWerk Ontology	skos:exactMatch		bioportal:MWO	NFDI MatWerk Ontology	semapv:UnspecifiedMatching			
bioregistry:mwo	NFDI MatWerk Ontology	skos:exactMatch		tib.ts:mwo		semapv:UnspecifiedMatching			
bioregistry:myco.lepra	MycoBrowser leprae	BFO:0000050		bioregistry:myco		semapv:UnspecifiedMatching			
bioregistry:myco.lepra	MycoBrowser leprae	skos:exactMatch		biocontext:MYCO.LEPRA		semapv:UnspecifiedMatching			
bioregistry:myco.lepra	MycoBrowser leprae	skos:exactMatch		miriam:myco.lepra	MycoBrowser leprae	semapv:UnspecifiedMatching			
bioregistry:myco.lepra	MycoBrowser leprae	skos:exactMatch		n2t:myco.lepra	MycoBrowser leprae at Global Health Institute	semapv:UnspecifiedMatching			
bioregistry:myco.lepra	MycoBrowser leprae	skos:exactMatch		prefixcommons:myco.lepra	MycoBrowser leprae	semapv:UnspecifiedMatching			
bioregistry:myco.marinum	MycoBrowser marinum	BFO:0000050		bioregistry:myco		semapv:UnspecifiedMatching			
bioregistry:myco.marinum	MycoBrowser marinum	skos:exactMatch		biocontext:MYCO.MARINUM		semapv:UnspecifiedMatching			
bioregistry:myco.marinum	MycoBrowser marinum	skos:exactMatch		miriam:myco.marinum	MycoBrowser marinum	semapv:UnspecifiedMatching			
bioregistry:myco.marinum	MycoBrowser marinum	skos:exactMatch		n2t:myco.marinum	MycoBrowser marinum at Global Health Institute	semapv:UnspecifiedMatching			
bioregistry:myco.marinum	MycoBrowser marinum	skos:exactMatch		prefixcommons:myco.marinum	MycoBrowser marinum	semapv:UnspecifiedMatching			
bioregistry:myco.smeg	MycoBrowser smegmatis	BFO:0000050		bioregistry:myco		semapv:UnspecifiedMatching			
bioregistry:myco.smeg	MycoBrowser smegmatis	skos:exactMatch		biocontext:MYCO.SMEG		semapv:UnspecifiedMatching			
bioregistry:myco.smeg	MycoBrowser smegmatis	skos:exactMatch		miriam:myco.smeg	MycoBrowser smegmatis	semapv:UnspecifiedMatching			
bioregistry:myco.smeg	MycoBrowser smegmatis	skos:exactMatch		n2t:myco.smeg	MycoBrowser smegmatis at Global Health Institute	semapv:UnspecifiedMatching			
bioregistry:myco.smeg	MycoBrowser smegmatis	skos:exactMatch		prefixcommons:myco.smeg	MycoBrowser smegmatis	semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	BFO:0000050		bioregistry:myco		semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		biocontext:MYCO.TUBER		semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		miriam:myco.tuber	MycoBrowser tuberculosis	semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		n2t:myco.tuber	MycoBrowser tuberculosis at Global Health Institute	semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		ncbi.resource:TubercuList		semapv:UnspecifiedMatching			
bioregistry:myco.tuber		skos:exactMatch		ncbi:TubercuList		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		prefixcommons:tuberculist	Mycobacterium tuberculosis strain H37Rv genome database	semapv:UnspecifiedMatching			
bioregistry:myco.tuber	MycoBrowser tuberculosis	skos:exactMatch		uniprot.resource:DB-0106		semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		biocontext:MYCOBANK		semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		integbio:nbdc01815	MycoBank	semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		miriam:mycobank	MycoBank	semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		n2t:mycobank	MycoBank at Fungal Biodiversity Centre	semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		ncbi.resource:MycoBank		semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		prefixcommons:mycobank	Fungal Nomenclature and Species Bank	semapv:UnspecifiedMatching			
bioregistry:mycobank	MycoBank	skos:exactMatch		re3data:r3d100011222	MycoBank	semapv:UnspecifiedMatching			
bioregistry:mzspec	Universal Spectrum Identifier	skos:exactMatch		biocontext:MZSPEC		semapv:UnspecifiedMatching			
bioregistry:mzspec	Universal Spectrum Identifier	skos:exactMatch		fairsharing:FAIRsharing.b549b8	HUPO-PSI Universal Spectrum Identifier	semapv:UnspecifiedMatching			
bioregistry:mzspec	Universal Spectrum Identifier	skos:exactMatch		miriam:mzspec	Universal Spectrum Identifier	semapv:UnspecifiedMatching			
bioregistry:mzspec	Universal Spectrum Identifier	skos:exactMatch		n2t:mzspec	Universal Spectrum Identifier through Peptide Atlas	semapv:UnspecifiedMatching			
bioregistry:n4e	NFDI4Earth Ontology	skos:exactMatch		tib.ts:n4e		semapv:UnspecifiedMatching			
bioregistry:nando	Nanbyo Disease Ontology	skos:exactMatch		aberowl:NANDO	Nanbyo Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:nando	Nanbyo Disease Ontology	skos:exactMatch		bioportal:NANDO	Nanbyo Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:nando	Nanbyo Disease Ontology	skos:exactMatch		miriam:nando	Nanbyo Disease Ontology	semapv:UnspecifiedMatching			
bioregistry:nando	Nanbyo Disease Ontology	skos:exactMatch		togoid:Nando	NANDO	semapv:UnspecifiedMatching			
bioregistry:napdi	Natural Product-Drug Interaction Research Data Repository	skos:exactMatch		biocontext:NAPDI		semapv:UnspecifiedMatching			
bioregistry:napdi	Natural Product-Drug Interaction Research Data Repository	skos:exactMatch		miriam:napdi	Natural Product-Drug Interaction Research Data Repository	semapv:UnspecifiedMatching			
bioregistry:napdi	Natural Product-Drug Interaction Research Data Repository	skos:exactMatch		n2t:napdi	Natural Product-Drug Interaction Research Data Repository	semapv:UnspecifiedMatching			
bioregistry:napp	Nucleic Acids Phylogenetic Profiling	skos:exactMatch		biocontext:NAPP		semapv:UnspecifiedMatching			
bioregistry:napp	Nucleic Acids Phylogenetic Profiling	skos:exactMatch		miriam:napp	NAPP	semapv:UnspecifiedMatching			
bioregistry:napp	Nucleic Acids Phylogenetic Profiling	skos:exactMatch		n2t:napp	NAPP at CNRS	semapv:UnspecifiedMatching			
bioregistry:napp	Nucleic Acids Phylogenetic Profiling	skos:exactMatch		prefixcommons:napp	NAPP: Nucleic Acids Phylogenetic Profiling	semapv:UnspecifiedMatching			
bioregistry:narcis	National Academic Research and Collaborations Information System	skos:exactMatch		biocontext:NARCIS		semapv:UnspecifiedMatching			
bioregistry:narcis	National Academic Research and Collaborations Information System	skos:exactMatch		integbio:nbdc01862	NARCIS	semapv:UnspecifiedMatching			
bioregistry:narcis	National Academic Research and Collaborations Information System	skos:exactMatch		miriam:narcis	NARCIS	semapv:UnspecifiedMatching			
bioregistry:narcis	National Academic Research and Collaborations Information System	skos:exactMatch		n2t:narcis	NARCIS at The Hague	semapv:UnspecifiedMatching			
bioregistry:nasc	NASC code	skos:exactMatch		biocontext:NASC		semapv:UnspecifiedMatching			
bioregistry:nasc	NASC code	skos:exactMatch		miriam:nasc	NASC code	semapv:UnspecifiedMatching			
bioregistry:nasc	NASC code	skos:exactMatch		n2t:nasc	NASC at University of Nottingham	semapv:UnspecifiedMatching			
bioregistry:nasc	NASC code	skos:exactMatch		prefixcommons:nasc	Nottingham Arabidopsis Stock Centre Seeds Database	semapv:UnspecifiedMatching			
bioregistry:nasc	NASC code	skos:exactMatch		re3data:r3d100010906	NASC	semapv:UnspecifiedMatching			
bioregistry:nbn	National Bibliography Number	skos:exactMatch		biocontext:NBN		semapv:UnspecifiedMatching			
bioregistry:nbn	National Bibliography Number	skos:exactMatch		miriam:nbn	National Bibliography Number	semapv:UnspecifiedMatching			
bioregistry:nbn	National Bibliography Number	skos:exactMatch		n2t:nbn	NBN through URN Resolver at German National Library	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	bioregistry.schema:0000018		bioregistry:ecto		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	bioregistry.schema:0000018		bioregistry:maxo		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	bioregistry.schema:0000018		bioregistry:pcl		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	bioregistry.schema:0000018		bioregistry:scdo		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	bioregistry.schema:0000018		bioregistry:uberon		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		aberowl:NBO	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		biocontext:NBO		semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		bioportal:NBO	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		fairsharing:FAIRsharing.pktgc6	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		obofoundry:nbo	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		ols:nbo	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		ontobee:NBO	Neuro Behavior Ontology	semapv:UnspecifiedMatching			
bioregistry:nbo	Neuro Behavior Ontology	skos:exactMatch		wikidata:Q81661716		semapv:UnspecifiedMatching			
bioregistry:nbrc	NITE Biological Research Center Catalogue	skos:exactMatch		biocontext:NBRC		semapv:UnspecifiedMatching			
bioregistry:nbrc	NITE Biological Research Center Catalogue	skos:exactMatch		miriam:nbrc	NITE Biological Research Center Catalogue	semapv:UnspecifiedMatching			
bioregistry:nbrc	NITE Biological Research Center Catalogue	skos:exactMatch		n2t:nbrc	NBRC Catalogue at National Institute of Technology Evaluation	semapv:UnspecifiedMatching			
bioregistry:nbrc	NITE Biological Research Center Catalogue	skos:exactMatch		ncbi.resource:NBRC		semapv:UnspecifiedMatching			
bioregistry:nbrc		skos:exactMatch		ncbi:NBRC		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:nbrc	NITE Biological Research Center Catalogue	skos:exactMatch		prefixcommons:nbrc	NITE Biological Research Center Catalogue	semapv:UnspecifiedMatching			
bioregistry:ncats.bioplanet	National Center for Advancing Translation Sciences BioPlanet	skos:exactMatch		biolink:ncats.bioplanet		semapv:UnspecifiedMatching			
bioregistry:ncats.drug	NCATS Drugs	skos:exactMatch		biolink:ncats.drug		semapv:UnspecifiedMatching			
bioregistry:ncbi.assembly	Assembly	skos:exactMatch		biocontext:NCBIAssembly		semapv:UnspecifiedMatching			
bioregistry:ncbi.assembly	Assembly	skos:exactMatch		miriam:assembly	Assembly	semapv:UnspecifiedMatching			
bioregistry:ncbi.assembly	Assembly	skos:exactMatch		re3data:r3d100012688	NCBI Assembly	semapv:UnspecifiedMatching			
bioregistry:ncbi.gc		skos:exactMatch	Not	lov:gc		semapv:ManualMappingCuration	orcid:0000-0003-4423-4370		
bioregistry:ncbi.genome	NCBI Genome	skos:exactMatch		biocontext:NCBIGenome		semapv:UnspecifiedMatching			
bioregistry:ncbi.genome	NCBI Genome	skos:exactMatch		edam:2787	NCBI genome	semapv:UnspecifiedMatching			
bioregistry:ncbi.genome	NCBI Genome	skos:exactMatch		re3data:r3d100010785	NCBI Genome	semapv:UnspecifiedMatching			
bioregistry:ncbidrs	NCBI Data Repository Service	skos:exactMatch		miriam:ncbidrs	NCBI Data Repository Service	semapv:UnspecifiedMatching			
bioregistry:ncbigene		bioregistry.schema:0000030		uniprot:DB-0218		semapv:MappingReview	orcid:0000-0003-4423-4370		
bioregistry:ncbigene		bioregistry.schema:0000030		uniprot:DB-0252		semapv:MappingReview	orcid:0000-0003-4423-4370		
bioregistry:ncbigene		bioregistry.schema:0000030		uniprot:DB-0284		semapv:MappingReview	orcid:0000-0003-4423-4370		
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		biocontext:NCBIGene		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		biolink:NCBIGene		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		edam:1027	Gene ID (NCBI)	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		go.resource:NCBIGene		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		integbio:nbdc00073	NCBI Gene	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		miriam:ncbigene	NCBI Gene	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		n2t:ncbigene	Entrez Gene (NCBI)	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		ncbi.resource:GeneID		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		oid:2.16.840.1.113883.6.340		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		prefixcommons:ncbigene	NCBI Gene	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		re3data:r3d100010650	NCBI Gene	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		togoid:Ncbigene	NCBI Gene	semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		uniprot.resource:DB-0118		semapv:UnspecifiedMatching			
bioregistry:ncbigene	NCBI Gene	skos:exactMatch		wikidata:P351	Entrez Gene ID	semapv:UnspecifiedMatching			
bioregistry:ncbigi	GenInfo Identifier	bioregistry.schema:0000016		bioregistry:genbank		semapv:UnspecifiedMatching			
bioregistry:ncbigi	GenInfo Identifier	skos:exactMatch		biocontext:NCBIGI		semapv:UnspecifiedMatching			
bioregistry:ncbigi	GenInfo Identifier	skos:exactMatch		edam:2314	GI number	semapv:UnspecifiedMatching			
bioregistry:ncbigi	GenInfo Identifier	skos:exactMatch		go.resource:NCBI_gi		semapv:UnspecifiedMatching			
bioregistry:ncbigi		skos:exactMatch		go:NCBI_gi		semapv:MappingReview	orcid:0009-0009-5240-7463		
bioregistry:ncbigi	GenInfo Identifier	skos:exactMatch		ncbi.resource:GI		semapv:UnspecifiedMatching			
bioregistry:ncbigi		skos:exactMatch		ncbi:GI		semapv:ManualMappingCuration	orcid:0009-0008-8406-631X	bioregistry.issue:1496	
bioregistry:ncbiprotein		bioregistry.schema:0000030		uniprot:DB-0166		semapv:MappingReview	orcid:0000-0003-4423-4370		
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		biocontext:NCBIProtein		semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		go.resource:NCBI_NP		semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		integbio:nbdc00636	NCBI Protein	semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		miriam:ncbiprotein	NCBI Protein	semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		n2t:ncbiprotein	NCBI Protein at NCBI	semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		prefixcommons:ncbi.protein	NCBI Protein	semapv:UnspecifiedMatching			
bioregistry:ncbiprotein	NCBI Protein	skos:exactMatch		re3data:r3d100010776	NCBI Protein	semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:agro		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:chiro		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:cl		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:clo		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:ecto		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:envo		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:foodon		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:gallont		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:genepio		semapv:UnspecifiedMatching			
bioregistry:ncbitaxon	NCBI Taxonomy	bioregistry.schema:0000018		bioregistry:go		semapv:UnspecifiedMatching			
